id,entity,question,keep,drop_reasons,en_status,en_lead_sentences,en_url,zh_status,zh_lead_sentences,zh_url,ko_status,ko_lead_sentences,ko_url,ru_status,ru_lead_sentences,ru_url
T4-18,Meiji period,When did the Meiji period start?,True,,scraped,7,https://en.wikipedia.org/wiki/Meiji_period,scraped,4,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%B2%BB,scraped,8,https://ko.wikipedia.org/wiki/%EB%A9%94%EC%9D%B4%EC%A7%80_%EC%8B%9C%EB%8C%80,scraped,7,https://ru.wikipedia.org/wiki/%D0%9C%D1%8D%D0%B9%D0%B4%D0%B7%D0%B8
T4-19,Qing dynasty,When did the Qing dynasty start?,True,,scraped,29,https://en.wikipedia.org/wiki/Qing_dynasty,scraped,32,https://zh.wikipedia.org/wiki/%E6%B8%85%E6%9C%9D,scraped,7,https://ko.wikipedia.org/wiki/%EC%B2%AD%EB%82%98%EB%9D%BC,scraped,8,https://ru.wikipedia.org/wiki/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F_%D0%A6%D0%B8%D0%BD
T4-20,Ottoman Empire,When did the Ottoman Empire start?,True,,scraped,22,https://en.wikipedia.org/wiki/Ottoman_Empire,scraped,17,https://zh.wikipedia.org/wiki/%E5%A5%A5%E6%96%AF%E6%9B%BC%E5%B8%9D%E5%9B%BD,scraped,7,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%8A%A4%EB%A7%8C_%EC%A0%9C%EA%B5%AD,scraped,10,https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F
T4-21,Byzantine Empire,When did the Byzantine Empire start?,True,,scraped,23,https://en.wikipedia.org/wiki/Byzantine_Empire,scraped,21,https://zh.wikipedia.org/wiki/%E6%9D%B1%E7%BE%85%E9%A6%AC%E5%B8%9D%E5%9C%8B,scraped,10,https://ko.wikipedia.org/wiki/%EB%8F%99%EB%A1%9C%EB%A7%88_%EC%A0%9C%EA%B5%AD,scraped,23,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%B7%D0%B0%D0%BD%D1%82%D0%B8%D1%8F
T4-22,Han dynasty,When did the Han dynasty start?,True,,scraped,28,https://en.wikipedia.org/wiki/Han_dynasty,scraped,20,https://zh.wikipedia.org/wiki/%E6%B1%89%E6%9C%9D,scraped,19,https://ko.wikipedia.org/wiki/%ED%95%9C%EB%82%98%EB%9D%BC,scraped,29,https://ru.wikipedia.org/wiki/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F_%D0%A5%D0%B0%D0%BD%D1%8C
T4-23,Tang dynasty,When did the Tang dynasty start?,True,,scraped,24,https://en.wikipedia.org/wiki/Tang_dynasty,scraped,36,https://zh.wikipedia.org/wiki/%E5%94%90%E6%9C%9D,scraped,21,https://ko.wikipedia.org/wiki/%EB%8B%B9%EB%82%98%EB%9D%BC,scraped,9,https://ru.wikipedia.org/wiki/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F_%D0%A2%D0%B0%D0%BD
T4-24,Silk Road,When did the Silk Road start?,True,,scraped,30,https://en.wikipedia.org/wiki/Silk_Road,scraped,11,https://zh.wikipedia.org/wiki/%E4%B8%9D%E7%BB%B8%E4%B9%8B%E8%B7%AF,scraped,15,https://ko.wikipedia.org/wiki/%EB%B9%84%EB%8B%A8%EA%B8%B8,scraped,15,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9_%D1%88%D1%91%D0%BB%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BF%D1%83%D1%82%D1%8C
T4-25,Information Age,When did the Information Age start?,True,,scraped,7,https://en.wikipedia.org/wiki/Information_Age,scraped,3,https://zh.wikipedia.org/wiki/%E4%BF%A1%E6%81%AF%E6%97%B6%E4%BB%A3,scraped,11,https://ko.wikipedia.org/wiki/%EC%A0%95%EB%B3%B4%ED%99%94_%EC%8B%9C%EB%8C%80,scraped,6,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D1%8D%D1%80%D0%B0
T4-27,Space Age,When did the Space Age start?,True,,scraped,10,https://en.wikipedia.org/wiki/Space_Age,scraped,9,https://zh.wikipedia.org/wiki/%E5%A4%AA%E7%A9%BA%E6%97%B6%E4%BB%A3,scraped,8,https://ko.wikipedia.org/wiki/%EC%9A%B0%EC%A3%BC_%EC%8B%9C%EB%8C%80,scraped,11,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D1%8D%D1%80%D0%B0
T4-29,Reign of Terror,When did the Reign of Terror start?,True,,scraped,10,https://en.wikipedia.org/wiki/Reign_of_Terror,scraped,15,https://zh.wikipedia.org/wiki/%E6%81%90%E6%80%96%E7%BB%9F%E6%B2%BB_(%E6%B3%95%E5%9B%BD%E5%A4%A7%E9%9D%A9%E5%91%BD),scraped,11,https://ko.wikipedia.org/wiki/%EA%B3%B5%ED%8F%AC_%EC%A0%95%EC%B9%98,scraped,4,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B8%D0%BE%D0%B4_%D1%82%D0%B5%D1%80%D1%80%D0%BE%D1%80%D0%B0
T4-30,Gilded Age,When did the Gilded Age start?,True,,scraped,32,https://en.wikipedia.org/wiki/Gilded_Age,scraped,11,https://zh.wikipedia.org/wiki/%E9%95%80%E9%87%91%E6%97%B6%E4%BB%A3,scraped,11,https://ko.wikipedia.org/wiki/%EB%8F%84%EA%B8%88_%EC%8B%9C%EB%8C%80,scraped,17,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B7%D0%BE%D0%BB%D0%BE%D1%87%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B5%D0%BA
T5-01,World War I,What caused World War I?,True,,scraped,26,https://en.wikipedia.org/wiki/World_War_I,scraped,23,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E4%B8%96%E7%95%8C%E5%A4%A7%E6%88%98,scraped,7,https://ko.wikipedia.org/wiki/%EC%A0%9C1%EC%B0%A8_%EC%84%B8%EA%B3%84_%EB%8C%80%EC%A0%84,scraped,21,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%B0%D1%8F_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
T5-02,French Revolution,What caused the French Revolution?,True,,scraped,13,https://en.wikipedia.org/wiki/French_Revolution,scraped,19,https://zh.wikipedia.org/wiki/%E6%B3%95%E5%9B%BD%E5%A4%A7%E9%9D%A9%E5%91%BD,scraped,13,https://ko.wikipedia.org/wiki/%ED%94%84%EB%9E%91%EC%8A%A4_%ED%98%81%EB%AA%85,scraped,15,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%8F_%D1%84%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
T5-03,Russian Revolution,What caused the Russian Revolution?,True,,scraped,40,https://en.wikipedia.org/wiki/Russian_Revolution,scraped,5,https://zh.wikipedia.org/wiki/1917%E5%B9%B4%E4%BF%84%E5%9B%BD%E9%9D%A9%E5%91%BD,scraped,9,https://ko.wikipedia.org/wiki/%EB%9F%AC%EC%8B%9C%EC%95%84_%ED%98%81%EB%AA%85,scraped,1,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_1917_%D0%B3%D0%BE%D0%B4%D0%B0_%D0%B2_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8
T5-04,American Revolution,What caused the American Revolution?,True,,scraped,31,https://en.wikipedia.org/wiki/American_Revolution,scraped,32,https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9C%8B%E9%9D%A9%E5%91%BD,scraped,7,https://ko.wikipedia.org/wiki/%EB%AF%B8%EA%B5%AD_%EB%8F%85%EB%A6%BD_%ED%98%81%EB%AA%85,scraped,13,https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
T5-06,Spanish Civil War,What caused the Spanish Civil War?,True,,scraped,24,https://en.wikipedia.org/wiki/Spanish_Civil_War,scraped,11,https://zh.wikipedia.org/wiki/%E8%A5%BF%E7%8F%AD%E7%89%99%E5%86%85%E6%88%98,scraped,8,https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%8E%98%EC%9D%B8_%EB%82%B4%EC%A0%84,scraped,7,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B2_%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8
T5-07,Boxer Rebellion,What caused the Boxer Rebellion?,True,,scraped,19,https://en.wikipedia.org/wiki/Boxer_Rebellion,scraped,10,https://zh.wikipedia.org/wiki/%E4%B9%89%E5%92%8C%E5%9B%A2%E8%BF%90%E5%8A%A8,scraped,1,https://ko.wikipedia.org/wiki/%EC%9D%98%ED%99%94%EB%8B%A8_%EC%9A%B4%EB%8F%99,scraped,4,https://ru.wikipedia.org/wiki/%D0%98%D1%85%D1%8D%D1%82%D1%83%D0%B0%D0%BD%D1%8C%D1%81%D0%BA%D0%BE%D0%B5_%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%B8%D0%B5
T5-08,Great Depression,What caused the Great Depression?,True,,scraped,42,https://en.wikipedia.org/wiki/Great_Depression,scraped,12,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%90%A7%E6%9D%A1,scraped,24,https://ko.wikipedia.org/wiki/%EB%8C%80%EA%B3%B5%ED%99%A9,scraped,8,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%8F_%D0%B4%D0%B5%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%B8%D1%8F
T5-09,Reformation,What caused the Reformation?,True,,scraped,16,https://en.wikipedia.org/wiki/Reformation,scraped,13,https://zh.wikipedia.org/wiki/%E5%AE%97%E6%95%99%E6%94%B9%E9%9D%A9,scraped,7,https://ko.wikipedia.org/wiki/%EC%A2%85%EA%B5%90_%EA%B0%9C%ED%98%81,scraped,8,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F
T5-10,Black Death,What caused the Black Death?,True,,scraped,9,https://en.wikipedia.org/wiki/Black_Death,scraped,24,https://zh.wikipedia.org/wiki/%E9%BB%91%E6%AD%BB%E7%97%85,scraped,8,https://ko.wikipedia.org/wiki/%ED%9D%91%EC%82%AC%EB%B3%91,scraped,8,https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D1%8C
T5-11,Atlantic slave trade,What caused the Atlantic slave trade?,True,,scraped,29,https://en.wikipedia.org/wiki/Atlantic_slave_trade,scraped,8,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A5%BF%E6%B4%8B%E5%A5%B4%E9%9A%B8%E8%B2%BF%E6%98%93,scraped,35,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%84%9C%EC%96%91_%EB%85%B8%EC%98%88_%EB%AC%B4%EC%97%AD,scraped,8,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%B0%D1%82%D0%BB%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F
T5-13,American Civil War,What caused the American Civil War?,True,,scraped,33,https://en.wikipedia.org/wiki/American_Civil_War,scraped,24,https://zh.wikipedia.org/wiki/%E5%8D%97%E5%8C%97%E6%88%98%E4%BA%89,scraped,6,https://ko.wikipedia.org/wiki/%EB%82%A8%EB%B6%81_%EC%A0%84%EC%9F%81,scraped,1,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B2_%D0%A1%D0%A8%D0%90
T5-14,Cuban Missile Crisis,What caused the Cuban Missile Crisis?,True,,scraped,29,https://en.wikipedia.org/wiki/Cuban_Missile_Crisis,scraped,3,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%B7%B4%E5%AF%BC%E5%BC%B9%E5%8D%B1%E6%9C%BA,scraped,4,https://ko.wikipedia.org/wiki/%EC%BF%A0%EB%B0%94_%EB%AF%B8%EC%82%AC%EC%9D%BC_%EC%9C%84%EA%B8%B0,scraped,12,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B8%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81
T5-15,Hundred Years' War,What caused the Hundred Years' War?,True,,scraped,16,https://en.wikipedia.org/wiki/Hundred_Years'_War,scraped,20,https://zh.wikipedia.org/wiki/%E7%99%BE%E5%B9%B4%E6%88%98%E4%BA%89,scraped,16,https://ko.wikipedia.org/wiki/%EB%B0%B1%EB%85%84_%EC%A0%84%EC%9F%81,scraped,8,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D0%B5%D1%82%D0%BD%D1%8F%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
T5-16,Crimean War,What caused the Crimean War?,True,,scraped,28,https://en.wikipedia.org/wiki/Crimean_War,scraped,9,https://zh.wikipedia.org/wiki/%E5%85%8B%E9%87%8C%E7%B1%B3%E4%BA%9A%E6%88%98%E4%BA%89,scraped,11,https://ko.wikipedia.org/wiki/%ED%81%AC%EB%A6%BC_%EC%A0%84%EC%9F%81,scraped,30,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D1%8B%D0%BC%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
T5-17,Peloponnesian War,What caused the Peloponnesian War?,True,,scraped,25,https://en.wikipedia.org/wiki/Peloponnesian_War,scraped,14,https://zh.wikipedia.org/wiki/%E4%BC%AF%E7%BD%97%E5%A5%94%E5%B0%BC%E6%92%92%E6%88%98%E4%BA%89,scraped,16,https://ko.wikipedia.org/wiki/%ED%8E%A0%EB%A1%9C%ED%8F%B0%EB%84%A4%EC%86%8C%EC%8A%A4_%EC%A0%84%EC%9F%81,scraped,28,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BB%D0%BE%D0%BF%D0%BE%D0%BD%D0%BD%D0%B5%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
T5-18,rise of Napoleon,What caused the rise of Napoleon?,True,,scraped,31,https://en.wikipedia.org/wiki/rise_of_Napoleon,scraped,23,https://zh.wikipedia.org/wiki/%E6%8B%BF%E7%A0%B4%E4%BB%91%E4%B8%80%E4%B8%96,scraped,9,https://ko.wikipedia.org/wiki/%EB%82%98%ED%8F%B4%EB%A0%88%EC%98%B9_%EB%B3%B4%EB%82%98%ED%8C%8C%EB%A5%B4%ED%8A%B8,scraped,13,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B5%D0%BE%D0%BD_I
T5-19,Mongol invasions of Europe,What caused the Mongol invasions of Europe?,True,,scraped,12,https://en.wikipedia.org/wiki/Mongol_invasions_of_Europe,scraped,6,https://zh.wikipedia.org/wiki/%E9%95%BF%E5%AD%90%E8%A5%BF%E5%BE%81,scraped,14,https://ko.wikipedia.org/wiki/%EB%AA%BD%EA%B3%A8%EC%9D%98_%EC%9C%A0%EB%9F%BD_%EC%9B%90%EC%A0%95,scraped,1,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BF%D0%B0%D0%B4%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4_%D0%BC%D0%BE%D0%BD%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2
T5-20,Crusades,What caused the Crusades?,True,,scraped,22,https://en.wikipedia.org/wiki/Crusades,scraped,24,https://zh.wikipedia.org/wiki/%E5%8D%81%E5%AD%97%E8%BB%8D%E6%9D%B1%E5%BE%81,scraped,13,https://ko.wikipedia.org/wiki/%EC%8B%AD%EC%9E%90%EA%B5%B0,scraped,13,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D1%8B%D0%B5_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4%D1%8B
T5-21,Thirty Years' War,What caused the Thirty Years' War?,True,,scraped,15,https://en.wikipedia.org/wiki/Thirty_Years'_War,scraped,20,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%8D%81%E5%B9%B4%E6%88%B0%E7%88%AD,scraped,12,https://ko.wikipedia.org/wiki/30%EB%85%84_%EC%A0%84%EC%9F%81,scraped,1,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%B4%D1%86%D0%B0%D1%82%D0%B8%D0%BB%D0%B5%D1%82%D0%BD%D1%8F%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
T5-22,Glorious Revolution,What caused the Glorious Revolution?,True,,scraped,16,https://en.wikipedia.org/wiki/Glorious_Revolution,scraped,12,https://zh.wikipedia.org/wiki/%E5%85%89%E8%8D%A3%E9%9D%A9%E5%91%BD,scraped,8,https://ko.wikipedia.org/wiki/%EB%AA%85%EC%98%88_%ED%98%81%EB%AA%85,scraped,10,https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
T5-23,Mexican Revolution,What caused the Mexican Revolution?,True,,scraped,37,https://en.wikipedia.org/wiki/Mexican_Revolution,scraped,2,https://zh.wikipedia.org/wiki/%E5%A2%A8%E8%A5%BF%E5%93%A5%E9%9D%A9%E5%91%BD,scraped,5,https://ko.wikipedia.org/wiki/%EB%A9%95%EC%8B%9C%EC%BD%94_%ED%98%81%EB%AA%85,scraped,3,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BA%D1%81%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
T5-24,1848 Revolutions,What caused the 1848 Revolutions?,True,,scraped,13,https://en.wikipedia.org/wiki/1848_Revolutions,scraped,6,https://zh.wikipedia.org/wiki/1848%E5%B9%B4%E9%9D%A9%E5%91%BD,scraped,14,https://ko.wikipedia.org/wiki/1848%EB%85%84_%ED%98%81%EB%AA%85,scraped,8,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D0%B8_1848%E2%80%941849_%D0%B3%D0%BE%D0%B4%D0%BE%D0%B2
T5-25,Long March,What caused the Long March?,True,,scraped,20,https://en.wikipedia.org/wiki/Long_March,scraped,11,https://zh.wikipedia.org/wiki/%E9%95%BF%E5%BE%81,scraped,5,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%A0%95,scraped,8,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4_%D0%BA%D0%B8%D1%82%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D1%85_%D0%BA%D0%BE%D0%BC%D0%BC%D1%83%D0%BD%D0%B8%D1%81%D1%82%D0%BE%D0%B2
T5-26,Suez Crisis,What caused the Suez Crisis?,True,,scraped,11,https://en.wikipedia.org/wiki/Suez_Crisis,scraped,3,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E4%B8%AD%E4%B8%9C%E6%88%98%E4%BA%89,scraped,15,https://ko.wikipedia.org/wiki/%EC%88%98%EC%97%90%EC%A6%88_%EC%9C%84%EA%B8%B0,scraped,1,https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%8D%D1%86%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81
T5-27,Bay of Pigs invasion,What caused the Bay of Pigs invasion?,True,,scraped,45,https://en.wikipedia.org/wiki/Bay_of_Pigs_invasion,scraped,7,https://zh.wikipedia.org/wiki/%E7%8C%AA%E6%B9%BE%E4%BA%8B%E4%BB%B6,scraped,3,https://ko.wikipedia.org/wiki/%ED%94%BC%EA%B7%B8%EC%8A%A4%EB%A7%8C_%EC%B9%A8%EA%B3%B5,scraped,5,https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%D0%B2_%D0%B7%D0%B0%D0%BB%D0%B8%D0%B2%D0%B5_%D0%A1%D0%B2%D0%B8%D0%BD%D0%B5%D0%B9
T5-28,fall of Saigon,What caused the fall of Saigon?,True,,scraped,15,https://en.wikipedia.org/wiki/fall_of_Saigon,scraped,7,https://zh.wikipedia.org/wiki/%E5%9B%9B%E4%B8%89%E3%80%87%E4%BA%8B%E4%BB%B6,scraped,10,https://ko.wikipedia.org/wiki/%EC%82%AC%EC%9D%B4%EA%B3%B5_%ED%95%A8%EB%9D%BD,scraped,1,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%A1%D0%B0%D0%B9%D0%B3%D0%BE%D0%BD%D0%B0
T5-29,Partition of India,What caused the Partition of India?,True,,scraped,18,https://en.wikipedia.org/wiki/Partition_of_India,scraped,18,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%B7%B4%E5%88%86%E6%B2%BB,scraped,16,https://ko.wikipedia.org/wiki/%EC%9D%B8%EB%8F%84%EC%9D%98_%EB%B6%84%ED%95%A0,scraped,5,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB_%D0%91%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B9_%D0%98%D0%BD%D0%B4%D0%B8%D0%B8
T5-30,collapse of the Soviet Union,What caused the collapse of the Soviet Union?,True,,scraped,23,https://en.wikipedia.org/wiki/collapse_of_the_Soviet_Union,scraped,3,https://zh.wikipedia.org/wiki/%E8%8B%8F%E8%81%94%E8%A7%A3%E4%BD%93,scraped,9,https://ko.wikipedia.org/wiki/%EC%86%8C%EB%A0%A8%EC%9D%98_%EB%B6%95%EA%B4%B4,scraped,18,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D0%B0%D0%B4_%D0%A1%D0%A1%D0%A1%D0%A0
